Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
6.545,7.0,7.545,12,128.72872,6,1,31.248,31.248,'Very Low'
5.5,6.8,7.5,12,128.72872,6,1,31.248,31.248,'Very Low'
6.818,7.091,7.636,12,128.72872,6,1,31.248,31.248,'Very Low'
3.5,5.2,6.1,12,128.72872,6,1,31.248,31.248,'Very Low'
4.364,5.273,5.818,12,128.72872,6,1,31.248,31.248,'Very Low'
4.818,5.273,5.909,12,128.72872,6,1,31.248,31.248,'Very Low'
3.727,5.0,5.818,12,128.72872,6,1,31.248,31.248,'Very Low'
4.7,5.0,5.6,12,128.72872,6,1,31.248,31.248,'Low'
7.818,10.364,12.909,12,128.72872,6,1,31.248,31.248,'Very Low'
9.909,9.0,7.909,12,128.72872,6,1,31.248,31.248,'Low'
4.0,5.0,5.8,12,128.72872,6,1,31.248,31.248,'Very Low'
4.636,5.273,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
5.5,5.0,5.4,12,128.72872,6,1,31.248,31.248,'Very Low'
3.364,4.818,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
4.909,6.364,7.273,12,128.72872,6,1,31.248,31.248,'Very Low'
6.636,7.364,7.818,12,128.72872,6,1,31.248,31.248,'Very Low'
6.6,6.9,7.7,12,128.72872,6,1,31.248,31.248,'Very Low'
6.0,7.636,8.091,12,128.72872,6,1,31.248,31.248,'Very Low'
6.091,7.182,7.909,12,128.72872,6,1,31.248,31.248,'Very Low'
5.0,6.7,7.5,12,128.72872,6,1,31.248,31.248,'Very Low'
5.636,6.909,7.545,12,128.72872,6,1,31.248,31.248,'Very Low'
6.455,7.0,7.455,12,128.72872,6,1,31.248,31.248,'Very Low'
4.7,7.1,9.2,12,128.72872,6,1,31.248,31.248,'Very Low'
14.0,14.636,14.0,12,128.72872,6,1,31.248,31.248,'Low'
5.6,6.0,6.5,12,128.72872,6,1,31.248,31.248,'Very Low'
3.636,5.0,5.455,12,128.72872,6,1,31.248,31.248,'Very Low'
3.909,5.0,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
4.5,4.9,5.6,12,128.72872,6,1,31.248,31.248,'Very Low'
3.455,5.0,5.727,12,128.72872,6,1,31.248,31.248,'Very Low'
3.909,5.273,5.818,12,128.72872,6,1,31.248,31.248,'Very Low'
3.4,5.1,6.2,12,128.72872,6,1,31.248,31.248,'Very Low'
7.364,9.545,11.727,12,128.72872,6,1,31.248,31.248,'Very Low'
8.636,8.727,7.909,12,128.72872,6,1,31.248,31.248,'Low'
3.9,5.3,5.9,12,128.72872,6,1,31.248,31.248,'Very Low'
4.091,5.364,5.909,12,128.72872,6,1,31.248,31.248,'Very Low'
4.545,5.0,5.545,12,128.72872,6,1,31.248,31.248,'Very Low'
3.3,4.7,5.5,12,128.72872,6,1,31.248,31.248,'Very Low'
5.545,6.818,7.818,12,128.72872,6,1,31.248,31.248,'Very Low'
6.5,7.3,8.0,12,128.72872,6,1,31.248,31.248,'Very Low'
5.636,8.091,9.364,12,128.72872,6,1,31.248,31.248,'Very Low'
8.455,9.273,10.364,12,128.72872,6,1,31.248,31.248,'Very Low'
7.7,10.8,12.8,12,128.72872,6,1,31.248,31.248,'Very Low'
14.091,14.455,14.182,12,128.72872,6,1,31.248,31.248,'Low'
10.9,11.2,12.2,12,128.72872,6,1,31.248,31.248,'Very Low'
12.636,13.636,14.364,12,128.72872,6,1,31.248,31.248,'Very Low'
16.0,15.3,15.4,12,128.72872,6,1,31.248,31.248,'Low'
10.636,11.364,11.364,12,128.72872,6,1,31.248,31.248,'Very Low'
9.364,8.909,8.909,12,128.72872,6,1,31.248,31.248,'Very Low'
6.0,7.6,7.9,12,128.72872,6,1,31.248,31.248,'Very Low'
4.364,5.909,6.364,12,128.72872,6,1,31.248,31.248,'Very Low'
4.545,5.0,5.727,12,128.72872,6,1,31.248,31.248,'Very Low'
3.6,4.7,5.4,12,128.72872,6,1,31.248,31.248,'Very Low'
4.1,4.6,5.3,12,128.72872,6,1,31.248,31.248,'Very Low'
3.818,4.818,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
8.455,11.0,14.364,12,128.72872,6,1,31.248,31.248,'Very Low'
17.0,16.1,14.0,12,128.72872,6,1,31.248,31.248,'Low'
4.273,5.091,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
4.909,5.091,5.636,12,128.72872,6,1,31.248,31.248,'Very Low'
4.2,5.2,5.8,12,128.72872,6,1,31.248,31.248,'Very Low'
4.364,5.364,6.182,12,128.72872,6,1,31.248,31.248,'Very Low'
6.182,7.0,7.909,12,128.72872,6,1,31.248,31.248,'Very Low'
6.6,8.1,9.3,12,128.72872,6,1,31.248,31.248,'Very Low'
9.273,9.909,10.545,12,128.72872,6,1,31.248,31.248,'Very Low'
9.2,9.7,10.1,12,128.72872,6,1,31.248,31.248,'Very Low'
7.455,8.818,9.273,12,128.72872,6,1,31.248,31.248,'Very Low'
9.364,9.273,9.818,12,128.72872,6,1,31.248,31.248,'Very Low'
8.8,9.7,10.9,12,128.72872,6,1,31.248,31.248,'Very Low'
10.545,10.727,11.0,12,128.72872,6,1,31.248,31.248,'Very Low'
9.0,9.364,9.636,12,128.72872,6,1,31.248,31.248,'Very Low'
7.2,8.1,8.7,12,128.72872,6,1,31.248,31.248,'Very Low'
7.0,7.182,7.727,12,128.72872,6,1,31.248,31.248,'Very Low'
4.0,5.0,5.545,12,128.72872,6,1,31.248,31.248,'Very Low'
3.3,4.8,5.7,12,128.72872,6,1,31.248,31.248,'Very Low'
4.909,5.273,5.909,12,128.72872,6,1,31.248,31.248,'Very Low'
6.0,5.5,5.7,12,128.72872,6,1,31.248,31.248,'Very Low'
6.273,5.818,6.273,12,128.72872,6,1,31.248,31.248,'Very Low'
6.7,8.3,11.1,12,128.72872,6,1,31.248,31.248,'Very Low'
11.182,10.273,8.636,12,128.72872,6,1,31.248,31.248,'Low'
4.818,5.091,5.545,12,128.72872,6,1,31.248,31.248,'Very Low'
3.818,4.818,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
4.545,5.091,5.909,12,128.72872,6,1,10.935,10.227,'Very Low'
5.6,6.6,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
6.727,7.182,8.0,12,128.72872,6,1,10.935,10.227,'Very Low'
10.4,9.9,10.3,12,128.72872,6,1,10.935,10.227,'Very Low'
8.455,10.182,10.909,12,128.72872,6,1,10.935,10.227,'Very Low'
8.0,9.727,10.545,12,128.72872,6,1,10.935,10.227,'Very Low'
13.7,14.2,14.6,12,128.72872,6,1,10.935,10.227,'Low'
11.182,12.0,12.818,12,128.72872,6,1,10.935,10.227,'Very Low'
11.0,13.1,14.0,12,128.72872,6,1,10.935,10.227,'Very Low'
12.909,13.0,13.182,12,128.72872,6,1,10.935,10.227,'Low'
9.4,10.5,10.7,12,128.72872,6,1,10.935,10.227,'Very Low'
8.091,9.091,9.818,12,128.72872,6,1,10.935,10.227,'Very Low'
7.7,8.7,8.5,12,128.72872,6,1,10.935,10.227,'Very Low'
5.273,5.273,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.7,4.6,5.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.545,4.909,5.182,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,4.818,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
7.091,9.364,11.364,12,128.72872,6,1,10.935,10.227,'Very Low'
9.9,8.4,7.4,12,128.72872,6,1,10.935,10.227,'Very Low'
5.364,5.545,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
5.182,5.545,6.455,12,128.72872,6,1,10.935,10.227,'Very Low'
6.3,7.4,8.5,12,128.72872,6,1,10.935,10.227,'Very Low'
8.364,9.273,9.636,12,128.72872,6,1,10.935,10.227,'Very Low'
7.727,7.909,8.455,12,128.72872,6,1,10.935,10.227,'Very Low'
7.7,8.0,8.9,12,128.72872,6,1,10.935,10.227,'Very Low'
9.909,11.273,12.636,12,128.72872,6,1,10.935,10.227,'Very Low'
12.5,12.7,13.1,12,128.72872,6,1,10.935,10.227,'Low'
12.727,13.545,13.909,12,128.72872,6,1,10.935,10.227,'Very Low'
10.7,11.5,13.1,12,128.72872,6,1,10.935,10.227,'Low'
14.636,14.727,14.364,12,128.72872,6,1,10.935,10.227,'Low'
9.7,10.0,10.4,12,128.72872,6,1,10.935,10.227,'Very Low'
7.727,8.636,8.636,12,128.72872,6,1,10.935,10.227,'Very Low'
8.2,7.7,8.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.636,5.545,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,5.273,5.909,12,128.72872,6,1,10.935,10.227,'Very Low'
3.5,4.9,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
5.636,5.364,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
5.1,5.4,6.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.727,5.273,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
5.1,8.0,11.0,12,128.72872,6,1,10.935,10.227,'Low'
9.636,9.091,7.818,12,128.72872,6,1,10.935,10.227,'Very Low'
5.0,5.0,5.5,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,5.182,5.909,12,128.72872,6,1,10.935,10.227,'Very Low'
5.1,5.5,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
5.455,6.727,7.636,12,128.72872,6,1,10.935,10.227,'Very Low'
7.455,8.0,8.818,12,128.72872,6,1,10.935,10.227,'Very Low'
5.2,6.9,7.5,12,128.72872,6,1,10.935,10.227,'Very Low'
7.182,8.091,8.636,12,128.72872,6,1,10.935,10.227,'Very Low'
8.727,8.091,9.182,12,128.72872,6,1,10.935,10.227,'Very Low'
11.0,12.7,13.1,12,128.72872,6,1,10.935,10.227,'Low'
9.909,10.364,11.273,12,128.72872,6,1,10.935,10.227,'Very Low'
13.1,13.6,13.6,12,128.72872,6,1,10.935,10.227,'Very Low'
8.7,10.2,11.4,12,128.72872,6,1,10.935,10.227,'Very Low'
10.545,10.636,11.182,12,128.72872,6,1,10.935,10.227,'Very Low'
7.0,8.9,9.1,12,128.72872,6,1,10.935,10.227,'Very Low'
5.545,7.091,7.364,12,128.72872,6,1,10.935,10.227,'Very Low'
4.545,5.091,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
3.1,4.4,5.2,12,128.72872,6,1,10.935,10.227,'Very Low'
3.273,4.545,5.273,12,128.72872,6,1,10.935,10.227,'Very Low'
3.636,4.545,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
4.0,4.727,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
6.7,9.7,12.8,12,128.72872,6,1,10.935,10.227,'Very Low'
9.727,9.727,8.364,12,128.72872,6,1,10.935,10.227,'Low'
4.364,5.182,5.909,12,128.72872,6,1,10.935,10.227,'Very Low'
4.0,5.2,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.364,5.455,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
4.2,5.3,6.1,12,128.72872,6,1,10.935,10.227,'Very Low'
5.455,6.909,7.818,12,128.72872,6,1,10.935,10.227,'Very Low'
6.727,7.364,7.909,12,128.72872,6,1,10.935,10.227,'Very Low'
4.5,6.1,7.2,12,128.72872,6,1,10.935,10.227,'Low'
5.091,6.545,7.182,12,128.72872,6,1,10.935,10.227,'Very Low'
5.818,6.455,7.182,12,128.72872,6,1,10.935,10.227,'Very Low'
4.6,6.3,7.1,12,128.72872,6,1,10.935,10.227,'Very Low'
4.727,6.0,6.727,12,128.72872,6,1,10.935,10.227,'Very Low'
5.455,5.909,6.818,12,128.72872,6,1,10.935,10.227,'Very Low'
5.1,6.6,7.4,12,128.72872,6,1,10.935,10.227,'Very Low'
6.2,6.6,7.5,12,128.72872,6,1,10.935,10.227,'Very Low'
5.0,6.818,7.545,12,128.72872,6,1,10.935,10.227,'Very Low'
4.636,5.636,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
3.1,4.9,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
3.818,4.818,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
3.182,4.636,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
7.1,9.2,12.2,12,128.72872,6,1,10.935,10.227,'Very Low'
10.091,9.545,8.273,12,128.72872,6,1,10.935,10.227,'Low'
4.182,4.909,5.727,12,128.72872,6,1,10.935,10.227,'Very Low'
3.5,4.7,5.4,12,128.72872,6,1,10.935,10.227,'Low'
3.818,4.636,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
4.0,4.545,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
5.4,6.6,7.5,12,128.72872,6,1,10.935,10.227,'Very Low'
5.455,6.909,7.727,12,128.72872,6,1,10.935,10.227,'Very Low'
7.455,7.364,7.818,12,128.72872,6,1,10.935,10.227,'Very Low'
4.7,6.6,7.5,12,128.72872,6,1,10.935,10.227,'Very Low'
6.636,7.091,7.545,12,128.72872,6,1,10.935,10.227,'Very Low'
6.2,7.0,7.6,12,128.72872,6,1,10.935,10.227,'Very Low'
5.636,7.182,8.0,12,128.72872,6,1,10.935,10.227,'Very Low'
6.455,7.182,7.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.6,6.4,7.4,12,128.72872,6,1,10.935,10.227,'Very Low'
4.364,6.091,6.909,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,5.273,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
2.8,4.3,5.1,12,128.72872,6,1,10.935,10.227,'Very Low'
3.636,4.727,5.364,12,128.72872,6,1,10.935,10.227,'Very Low'
3.909,4.727,5.364,12,128.72872,6,1,10.935,10.227,'Very Low'
3.667,4.889,5.444,12,128.72872,6,1,10.935,10.227,'Very Low'
3.7,4.8,5.7,12,128.72872,6,1,10.935,10.227,'Very Low'
7.091,10.273,12.636,12,128.72872,6,1,10.935,10.227,'Very Low'
10.6,9.5,8.3,12,128.72872,6,1,10.935,10.227,'Low'
3.545,5.273,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
5.091,5.455,6.182,12,128.72872,6,1,10.935,10.227,'Very Low'
3.3,4.9,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.364,5.636,7.545,12,128.72872,6,1,10.935,10.227,'Very Low'
9.818,10.545,10.0,12,128.72872,6,1,10.935,10.227,'Very Low'
5.2,6.8,7.9,12,128.72872,6,1,10.935,10.227,'Very Low'
6.182,7.0,7.636,12,128.72872,6,1,10.935,10.227,'Very Low'
5.5,6.4,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
7.0,8.364,9.545,12,128.72872,6,1,10.935,10.227,'Very Low'
9.455,9.636,10.182,12,128.72872,6,1,10.935,10.227,'Very Low'
8.0,10.5,12.0,12,128.72872,6,1,10.935,10.227,'Very Low'
13.091,13.909,14.727,12,128.72872,6,1,10.935,10.227,'Low'
12.4,12.0,12.0,12,128.72872,6,1,10.935,10.227,'Very Low'
7.273,9.091,9.818,12,128.72872,6,1,10.935,10.227,'Very Low'
8.545,8.455,8.636,12,128.72872,6,1,10.935,10.227,'Very Low'
5.0,6.5,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,5.455,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
4.3,5.2,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
3.909,4.727,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
4.3,4.9,5.5,12,128.72872,6,1,10.935,10.227,'Very Low'
3.818,4.545,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
6.818,8.909,10.909,12,128.72872,6,1,10.935,10.227,'Very Low'
8.2,8.0,7.0,12,128.72872,6,1,10.935,10.227,'Very Low'
3.818,4.636,5.182,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,4.818,5.273,12,128.72872,6,1,10.935,10.227,'Very Low'
3.6,4.7,5.6,12,128.72872,6,1,10.935,10.227,'Very Low'
3.818,5.091,6.273,12,128.72872,6,1,10.935,10.227,'Very Low'
6.4,7.3,8.1,12,128.72872,6,1,10.935,10.227,'Very Low'
4.727,6.909,7.727,12,128.72872,6,1,10.935,10.227,'Very Low'
6.455,7.636,8.364,12,128.72872,6,1,10.935,10.227,'Very Low'
5.3,7.2,8.7,12,128.72872,6,1,10.935,10.227,'Very Low'
14.455,15.455,15.818,12,128.72872,6,1,10.935,10.227,'Very Low'
12.0,12.182,12.818,12,128.72872,6,1,10.935,10.227,'Low'
12.909,13.818,14.818,12,128.72872,6,1,10.935,10.227,'Very Low'
13.1,14.9,16.1,12,128.72872,6,1,10.935,10.227,'Low'
12.545,13.636,12.818,12,128.72872,6,1,10.935,10.227,'Low'
9.0,8.636,8.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.5,6.3,6.8,12,128.72872,6,1,10.935,10.227,'Low'
4.182,5.182,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
3.364,4.545,5.273,12,128.72872,6,1,10.935,10.227,'Very Low'
3.636,4.818,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.286,4.429,4.857,12,128.72872,6,1,10.935,10.227,'Very Low'
5.8,8.5,11.7,12,128.72872,6,1,10.935,10.227,'Very Low'
11.273,9.909,8.818,12,128.72872,6,1,10.935,10.227,'Low'
4.455,5.455,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.2,5.2,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.909,5.545,6.182,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,5.0,5.818,12,128.72872,6,1,10.935,10.227,'Very Low'
5.7,6.9,7.7,12,128.72872,6,1,10.935,10.227,'Very Low'
7.727,7.636,8.091,12,128.72872,6,1,10.935,10.227,'Very Low'
7.3,8.1,8.6,12,128.72872,6,1,10.935,10.227,'Very Low'
6.273,7.455,8.545,12,128.72872,6,1,10.935,10.227,'Very Low'
12.364,11.818,12.0,12,128.72872,6,1,10.935,10.227,'Low'
9.3,10.7,13.1,12,128.72872,6,1,10.935,10.227,'Very Low'
34.364,48.727,88.182,12,128.72872,6,1,10.935,10.227,'Low'
264.5,269.0,260.4,12,128.72872,6,1,10.935,10.227,'High'
147.455,119.545,86.455,12,128.72872,6,1,10.935,10.227,'Medium'
15.2,17.8,20.3,12,128.72872,6,1,10.935,10.227,'Very Low'
12.818,13.727,29.545,12,128.72872,6,1,10.935,10.227,'Very Low'
174.0,192.2,190.3,12,128.72872,6,1,10.935,10.227,'High'
4.0,4.818,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,4.909,5.818,12,128.72872,6,1,10.935,10.227,'Very Low'
3.9,5.1,5.5,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,5.182,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
7.0,8.727,10.636,12,128.72872,6,1,10.935,10.227,'Very Low'
8.4,8.3,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
3.455,4.636,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
3.2,4.6,5.4,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,5.273,15.727,12,128.72872,6,1,10.935,10.227,'Very Low'
132.1,154.2,186.4,12,128.72872,6,1,10.935,10.227,'Medium'
229.909,237.909,236.909,12,128.72872,6,1,10.935,10.227,'High'
173.0,155.455,122.0,12,128.72872,6,1,10.935,10.227,'High'
11.6,10.4,11.3,12,128.72872,6,1,10.935,10.227,'Very Low'
12.727,14.727,36.545,12,128.72872,6,1,10.935,10.227,'Very Low'
189.364,194.455,200.182,12,128.72872,6,1,10.935,10.227,'High'
182.1,193.9,199.5,12,128.72872,6,1,10.935,10.227,'High'
145.6,139.1,106.9,12,128.72872,6,1,10.935,10.227,'High'
9.545,9.364,9.727,12,128.72872,6,1,10.935,10.227,'Very Low'
7.2,8.4,8.6,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,5.273,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,4.455,5.091,12,128.72872,6,1,10.935,10.227,'Very Low'
3.7,4.6,5.1,12,128.72872,6,1,10.935,10.227,'Very Low'
4.455,5.0,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
4.9,4.8,5.3,12,128.72872,6,1,10.935,10.227,'Very Low'
3.727,4.818,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
7.455,8.636,10.273,12,128.72872,6,1,10.935,10.227,'Very Low'
7.7,7.6,7.0,12,128.72872,6,1,10.935,10.227,'Very Low'
5.182,5.545,5.818,12,128.72872,6,1,10.935,10.227,'Very Low'
3.6,4.9,5.8,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,5.273,7.364,12,128.72872,6,1,10.935,10.227,'Very Low'
33.909,53.364,91.273,12,128.72872,6,1,10.935,10.227,'Low'
245.5,246.1,247.1,12,128.72872,6,1,10.935,10.227,'High'
237.182,242.545,224.182,12,128.72872,6,1,10.935,10.227,'High'
13.818,14.364,15.909,12,128.72872,6,1,10.935,10.227,'Low'
13.2,26.2,67.1,12,128.72872,6,1,10.935,10.227,'Low'
267.091,260.545,259.273,12,128.72872,6,1,10.935,10.227,'High'
250.2,248.1,249.4,12,128.72872,6,1,10.935,10.227,'High'
226.182,231.455,225.182,12,128.72872,6,1,10.935,10.227,'High'
129.3,113.1,84.7,12,128.72872,6,1,10.935,10.227,'Medium'
7.455,11.182,36.545,12,128.72872,6,1,10.935,10.227,'Very Low'
196.7,207.8,186.3,12,128.72872,6,1,10.935,10.227,'High'
4.636,5.273,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.3,5.3,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
4.364,5.273,5.909,12,128.72872,6,1,10.935,10.227,'Very Low'
4.909,5.182,5.727,12,128.72872,6,1,10.935,10.227,'Very Low'
4.5,5.2,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
7.091,10.091,12.455,12,128.72872,6,1,10.935,10.227,'Very Low'
9.273,8.818,7.545,12,128.72872,6,1,10.935,10.227,'Low'
3.1,4.3,5.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.545,5.364,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,4.909,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
3.9,4.9,5.7,12,128.72872,6,1,10.935,10.227,'Very Low'
6.091,7.0,7.545,12,128.72872,6,1,10.935,10.227,'Very Low'
6.3,6.6,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,6.273,7.0,12,128.72872,6,1,10.935,10.227,'Very Low'
7.364,7.091,7.455,12,128.72872,6,1,10.935,10.227,'Very Low'
5.8,6.8,7.7,12,128.72872,6,1,10.935,10.227,'Very Low'
5.364,6.909,7.818,12,128.72872,6,1,10.935,10.227,'Very Low'
6.636,7.0,7.364,12,128.72872,6,1,10.935,10.227,'Very Low'
5.9,6.9,7.7,12,128.72872,6,1,10.935,10.227,'Very Low'
5.182,6.727,7.364,12,128.72872,6,1,10.935,10.227,'Very Low'
6.0,6.727,7.273,12,128.72872,6,1,10.935,10.227,'Very Low'
4.9,6.2,7.0,12,128.72872,6,1,10.935,10.227,'Very Low'
5.091,6.364,6.818,12,128.72872,6,1,10.935,10.227,'Very Low'
5.091,4.909,5.273,12,128.72872,6,1,10.935,10.227,'Very Low'
3.0,4.5,5.2,12,128.72872,6,1,10.935,10.227,'Very Low'
4.3,4.8,5.4,12,128.72872,6,1,10.935,10.227,'Very Low'
3.545,4.818,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,5.182,6.182,12,128.72872,6,1,10.935,10.227,'Very Low'
8.2,9.7,12.2,12,128.72872,6,1,10.935,10.227,'Very Low'
10.909,10.364,8.727,12,128.72872,6,1,10.935,10.227,'Low'
4.273,5.455,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
3.4,5.2,6.1,12,128.72872,6,1,10.935,10.227,'Low'
4.273,5.364,6.182,12,128.72872,6,1,10.935,10.227,'Very Low'
5.0,5.545,6.364,12,128.72872,6,1,10.935,10.227,'Very Low'
4.8,6.6,7.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.909,6.636,7.273,12,128.72872,6,1,10.935,10.227,'Very Low'
5.818,6.455,6.909,12,128.72872,6,1,10.935,10.227,'Very Low'
4.7,6.1,7.1,12,128.72872,6,1,10.935,10.227,'Very Low'
5.273,6.818,7.636,12,128.72872,6,1,10.935,10.227,'Very Low'
6.636,7.182,7.727,12,128.72872,6,1,10.935,10.227,'Very Low'
4.9,6.3,7.1,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,6.364,7.182,12,128.72872,6,1,10.935,10.227,'Very Low'
6.0,6.818,7.636,12,128.72872,6,1,10.935,10.227,'Very Low'
6.5,8.6,11.1,12,128.72872,6,1,10.935,10.227,'Very Low'
14.091,14.727,13.909,12,128.72872,6,1,10.935,10.227,'Very Low'
6.455,6.909,7.455,12,128.72872,6,1,10.935,10.227,'Very Low'
3.5,5.1,5.9,12,128.72872,6,1,10.935,10.227,'Very Low'
4.273,5.0,5.818,12,128.72872,6,1,10.935,10.227,'Very Low'
3.636,4.909,5.273,12,128.72872,6,1,10.935,10.227,'Very Low'
3.6,4.6,5.1,12,128.72872,6,1,10.935,10.227,'Very Low'
3.727,4.364,5.0,12,128.72872,6,1,10.935,10.227,'Very Low'
3.1,4.3,5.3,12,128.72872,6,1,10.935,10.227,'Very Low'
4.909,7.182,9.636,12,128.72872,6,1,10.935,10.227,'Very Low'
8.818,8.364,7.364,12,128.72872,6,1,10.935,10.227,'Very Low'
4.091,4.909,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
3.909,4.818,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
3.4,5.0,6.3,12,128.72872,6,1,10.935,10.227,'Very Low'
5.818,7.364,8.0,12,128.72872,6,1,10.935,10.227,'Very Low'
6.364,6.636,11.545,12,128.72872,6,1,10.935,10.227,'Very Low'
87.6,114.1,155.8,12,128.72872,6,1,10.935,10.227,'Low'
107.3,113.5,107.7,12,128.72872,6,1,10.935,10.227,'Low'
171.7,186.0,202.8,12,128.72872,6,1,10.935,10.227,'High'
222.818,216.364,213.545,12,128.72872,6,1,10.935,10.227,'High'
189.6,207.4,206.1,12,128.72872,6,1,10.935,10.227,'High'
86.273,68.545,47.455,12,128.72872,6,1,10.935,10.227,'Medium'
9.182,8.273,8.364,12,128.72872,6,1,10.935,10.227,'Very Low'
5.2,5.8,6.4,12,128.72872,6,1,10.935,10.227,'Very Low'
4.727,5.364,6.0,12,128.72872,6,1,10.935,10.227,'Very Low'
3.5,4.6,5.5,12,128.72872,6,1,10.935,10.227,'Very Low'
3.909,5.0,5.455,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,4.909,5.545,12,128.72872,6,1,10.935,10.227,'Very Low'
4.2,4.8,5.4,12,128.72872,6,1,10.935,10.227,'Very Low'
6.727,8.364,10.091,12,128.72872,6,1,10.935,10.227,'Very Low'
8.5,7.8,6.8,12,128.72872,6,1,10.935,10.227,'Very Low'
4.182,5.0,5.636,12,128.72872,6,1,10.935,10.227,'Very Low'
4.3,5.0,5.7,12,128.72872,6,1,10.935,10.227,'Very Low'
4.273,5.0,5.727,12,128.72872,6,1,10.935,10.227,'Very Low'
4.818,5.364,6.091,12,128.72872,6,1,10.935,10.227,'Very Low'
6.1,7.7,8.6,12,128.72872,6,1,10.935,10.227,'Very Low'
7.545,9.0,9.636,12,128.72872,6,1,10.935,10.227,'Very Low'
8.6,11.9,15.4,12,128.72872,6,1,10.935,10.227,'Very Low'
